entity_type,name,query,count,approx,index_used,target,century,short_name,error,abs_err,true,logc
historical_figure,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart,248997,0,v4_olmo-mix-1124_llama,1791.0,1700,0,,12.631980066984625,1791.0,5.396195858772636
historical_figure,Denis Diderot,Denis Diderot,109801,0,v4_olmo-mix-1124_llama,1784.0,1700,0,,108.33828062082398,1784.0,5.040610250688329
historical_figure,Carl Linnaeus,Carl Linnaeus,162726,0,v4_olmo-mix-1124_llama,1778.0,1700,0,,17.491699841686113,1778.0,5.211459617953212
historical_figure,Johann Sebastian Bach,Johann Sebastian Bach,331556,0,v4_olmo-mix-1124_llama,1750.0,1700,0,,299.300354592066,1750.0,5.520558201390786
historical_figure,James Cook,James Cook,669239,0,v4_olmo-mix-1124_llama,1779.0,1700,0,,138.32884935676702,1779.0,5.825581890539186
historical_figure,Peter the Great,Peter the Great,639624,0,v4_olmo-mix-1124_llama,1725.0,1700,0,,783.4031186046724,1725.0,5.8059254299801735
historical_figure,Adam Smith,Adam Smith,3508834,0,v4_olmo-mix-1124_llama,1790.0,1700,0,,421.8353923561999,1790.0,6.545162946364642
historical_figure,Pierre Bouguer,Pierre Bouguer,5983,0,v4_olmo-mix-1124_llama,1758.0,1700,0,,447.4311867067479,1758.0,3.776991584856405
historical_figure,Ferdinand Augustin Hallerstein,Ferdinand Augustin Hallerstein,27,0,v4_olmo-mix-1124_llama,1774.0,1700,0,,104.90208466303011,1774.0,1.4471580313422192
historical_figure,Franz Balthasar von Lindern,Franz Balthasar von Lindern,24,0,v4_olmo-mix-1124_llama,1755.0,1700,0,,205.9904083818676,1755.0,1.3979400086720377
historical_figure,Patrick Browne,Patrick Browne,4700,0,v4_olmo-mix-1124_llama,1790.0,1700,0,,429.60185335473034,1790.0,3.6721902511882525
historical_figure,John Clayton,John Clayton,93015,0,v4_olmo-mix-1124_llama,1773.0,1700,0,,477.9848263042179,1773.0,4.968557659457595
historical_figure,Qianlong Emperor,Qianlong Emperor,56260,0,v4_olmo-mix-1124_llama,1799.0,1700,0,,858.457075817399,1799.0,4.750207447179027
historical_figure,Wladyslaw Jehoshaphat Sapieha,Wladyslaw Jehoshaphat Sapieha,0,0,v4_olmo-mix-1124_llama,1733.0,1700,0,,200.1972971867317,1733.0,0.0
historical_figure,William Kidd,William Kidd,46085,0,v4_olmo-mix-1124_llama,1701.0,1700,0,,120.51624466148769,1701.0,4.66356901549458
historical_figure,Charles Marie de La Condamine,Charles Marie de La Condamine,2754,0,v4_olmo-mix-1124_llama,1774.0,1700,0,,36.933465298233386,1774.0,3.4401216031878037
historical_figure,Alexander Spotswood,Alexander Spotswood,13009,0,v4_olmo-mix-1124_llama,1740.0,1700,0,,366.9034759385929,1740.0,4.114277296561586
historical_figure,Alexis Clairaut,Alexis Clairaut,3871,0,v4_olmo-mix-1124_llama,1765.0,1700,0,,138.7816303348875,1765.0,3.587935348636356
historical_figure,"Mir Qamar-ud-din Siddiqui, Chin Quilich  Khan, Nizam-ul-Mulk Asaf Jah","Mir Qamar-ud-din Siddiqui, Chin Quilich  Khan, Nizam-ul-Mulk Asaf Jah",0,0,v4_olmo-mix-1124_llama,1748.0,1700,0,,246.23875449115008,1748.0,0.0
historical_figure,Mahmud Hotaki,Mahmud Hotaki,1080,0,v4_olmo-mix-1124_llama,1725.0,1700,0,,26.38129088400592,1725.0,3.03382569395331
historical_figure,Jacob Folkema,Jacob Folkema,220,0,v4_olmo-mix-1124_llama,1767.0,1700,0,,88.24265054269199,1767.0,2.3443922736851106
historical_figure,Józef Bogusław Słuszka,Józef Bogusław Słuszka,11,0,v4_olmo-mix-1124_llama,1701.0,1700,0,,165.55436947861608,1701.0,1.0791812460476249
historical_figure,Henry Fielding,Henry Fielding,95692,0,v4_olmo-mix-1124_llama,1754.0,1700,0,,395.5775469583989,1754.0,4.980880170038476
historical_figure,"Thomas Thynne, 1st Viscount Weymouth","Thomas Thynne, 1st Viscount Weymouth",30,0,v4_olmo-mix-1124_llama,1714.0,1700,0,,133.89594939954645,1714.0,1.4913616938342726
historical_figure,Antoine-Laurent de Lavoisier,Antoine-Laurent de Lavoisier,3887,0,v4_olmo-mix-1124_llama,1794.0,1700,0,,271.6785254647234,1794.0,3.589726256254237
historical_figure,Daniel Solander,Daniel Solander,8092,0,v4_olmo-mix-1124_llama,1782.0,1700,0,,121.00296610937176,1782.0,3.908109540392552
historical_figure,Stanisław Antoni Szczuka,Stanisław Antoni Szczuka,64,0,v4_olmo-mix-1124_llama,1710.0,1700,0,,49.23643251243402,1710.0,1.8129133566428555
historical_figure,Anne Beate Rosenkrantz,Anne Beate Rosenkrantz,1,0,v4_olmo-mix-1124_llama,1777.0,1700,0,,442.95043817653277,1777.0,0.3010299956639812
historical_figure,Ferenc Faludi,Ferenc Faludi,45,0,v4_olmo-mix-1124_llama,1779.0,1700,0,,277.10808510315655,1779.0,1.662757831681574
historical_figure,Johannes Diodato,Johannes Diodato,875,0,v4_olmo-mix-1124_llama,1725.0,1700,0,,32.020974864745085,1725.0,2.9425041061680806
historical_figure,Stanisław Poniatowski,Stanisław Poniatowski,1086,0,v4_olmo-mix-1124_llama,1762.0,1700,0,,38.416919308152046,1762.0,3.0362295440862948
historical_figure,Ahmed Shahe Durrani,Ahmed Shahe Durrani,23,0,v4_olmo-mix-1124_llama,1772.0,1700,0,,399.27405334681157,1772.0,1.380211241711606
historical_figure,Vasili Bazhenov,Vasili Bazhenov,222,0,v4_olmo-mix-1124_llama,1799.0,1700,0,,91.16847671708956,1799.0,2.3483048630481607
historical_figure,Adolf Frederick of Sweden,Adolf Frederick of Sweden,1919,0,v4_olmo-mix-1124_llama,1771.0,1700,0,,652.0480555616189,1771.0,3.2833012287035497
historical_figure,Frederick I of Sweden,Frederick I of Sweden,1686,0,v4_olmo-mix-1124_llama,1751.0,1700,0,,313.6717402927379,1751.0,3.2271150825891253
historical_figure,Charles XII of Sweden,Charles XII of Sweden,22419,0,v4_olmo-mix-1124_llama,1718.0,1700,0,,437.2279221714218,1718.0,4.350635608258955
historical_figure,Count Palatine Francis Louis of Neuburg,Count Palatine Francis Louis of Neuburg,65,0,v4_olmo-mix-1124_llama,1732.0,1700,0,,94.1949577496332,1732.0,1.8195439355418688
historical_figure,Stanisław August Poniatowski,Stanisław August Poniatowski,9474,0,v4_olmo-mix-1124_llama,1798.0,1700,0,,24.82942932414926,1798.0,3.97657921864011
historical_figure,Marc-Antoine Eidous,Marc-Antoine Eidous,235,0,v4_olmo-mix-1124_llama,1790.0,1700,0,,257.3625236338514,1790.0,2.3729120029701067
historical_figure,Pierre Le Moyne d'Iberville,Pierre Le Moyne d'Iberville,5321,0,v4_olmo-mix-1124_llama,1706.0,1700,0,,96.34213676036848,1706.0,3.72607487021537
historical_figure,Georg Wilhelm Steller,Georg Wilhelm Steller,6569,0,v4_olmo-mix-1124_llama,1746.0,1700,0,,371.05675965457976,1746.0,3.8175653695597807
historical_figure,Christian Thomasius,Christian Thomasius,3588,0,v4_olmo-mix-1124_llama,1728.0,1700,0,,265.7568179607813,1728.0,3.5549734583332397
historical_figure,Maria Anna of Neuburg,Maria Anna of Neuburg,858,0,v4_olmo-mix-1124_llama,1740.0,1700,0,,444.67229978815953,1740.0,2.9339931638312424
historical_figure,Louise of Mecklenburg-Güstrow,Louise of Mecklenburg-Güstrow,255,0,v4_olmo-mix-1124_llama,1721.0,1700,0,,322.21061121484126,1721.0,2.4082399653118496
historical_figure,Natalia Alexeievna of Russia,Natalia Alexeievna of Russia,150,0,v4_olmo-mix-1124_llama,1776.0,1700,0,,351.71285375137404,1776.0,2.1789769472931693
historical_figure,"Peregrine Osborne, 2nd Duke of Leeds","Peregrine Osborne, 2nd Duke of Leeds",13,0,v4_olmo-mix-1124_llama,1729.0,1700,0,,292.6097463794215,1729.0,1.146128035678238
historical_figure,Tobias Mayer,Tobias Mayer,12284,0,v4_olmo-mix-1124_llama,1762.0,1700,0,,466.79625820677984,1762.0,4.0893751608160995
historical_figure,Princess Mary of Great Britain,Princess Mary of Great Britain,297,0,v4_olmo-mix-1124_llama,1772.0,1700,0,,107.11728304751841,1772.0,2.4742162640762553
historical_figure,Joseph Süß Oppenheimer,Joseph Süß Oppenheimer,1135,0,v4_olmo-mix-1124_llama,1738.0,1700,0,,287.9988412554103,1738.0,3.055378331375
historical_figure,François de Cuvilliés,François de Cuvilliés,1127,0,v4_olmo-mix-1124_llama,1768.0,1700,0,,157.71751076503142,1768.0,3.0523090996473234
historical_figure,Johann Jacob Dillenius,Johann Jacob Dillenius,500,0,v4_olmo-mix-1124_llama,1747.0,1700,0,,166.02944058100456,1747.0,2.699837725867246
historical_figure,"Anthony Ulrich, Duke of Brunswick-Wolfenbüttel","Anthony Ulrich, Duke of Brunswick-Wolfenbüttel",137,0,v4_olmo-mix-1124_llama,1714.0,1700,0,,33.43290464150709,1714.0,2.1398790864012365
historical_figure,Princess Christine Louise of Oettingen-Oettingen,Princess Christine Louise of Oettingen-Oettingen,129,0,v4_olmo-mix-1124_llama,1747.0,1700,0,,202.1435162118819,1747.0,2.113943352306837
historical_figure,Rudolf Jakob Camerarius,Rudolf Jakob Camerarius,198,0,v4_olmo-mix-1124_llama,1721.0,1700,0,,26.72842272579601,1721.0,2.298853076409707
historical_figure,Georg Eberhard Rumphius,Georg Eberhard Rumphius,1307,0,v4_olmo-mix-1124_llama,1702.0,1700,0,,43.06687203136562,1702.0,3.1166077439882485
historical_figure,"Louis Rudolph, Duke of Brunswick-Lüneburg","Louis Rudolph, Duke of Brunswick-Lüneburg",66,0,v4_olmo-mix-1124_llama,1735.0,1700,0,,37.44621196145545,1735.0,1.8260748027008264
historical_figure,Georg Wilhelm of Brunswick-Lüneburg-Celle,Georg Wilhelm of Brunswick-Lüneburg-Celle,0,0,v4_olmo-mix-1124_llama,1705.0,1700,0,,284.7292398022639,1705.0,0.0
historical_figure,"Leopold II, Prince of Anhalt-Dessau","Leopold II, Prince of Anhalt-Dessau",46,0,v4_olmo-mix-1124_llama,1751.0,1700,0,,237.35838390332265,1751.0,1.6720978579357175
historical_figure,Burkhard Christoph von Münnich,Burkhard Christoph von Münnich,519,0,v4_olmo-mix-1124_llama,1767.0,1700,0,,378.1285513985372,1767.0,2.716003343634799
historical_figure,Princess Sophia Dorothea of Prussia,Princess Sophia Dorothea of Prussia,224,0,v4_olmo-mix-1124_llama,1765.0,1700,0,,13.370211846583516,1765.0,2.3521825181113627
historical_figure,Magdalena Sibylla of Hesse-Darmstadt,Magdalena Sibylla of Hesse-Darmstadt,22,0,v4_olmo-mix-1124_llama,1712.0,1700,0,,357.47072725376165,1712.0,1.3617278360175928
historical_figure,Gottfried Kirch,Gottfried Kirch,3894,0,v4_olmo-mix-1124_llama,1710.0,1700,0,,189.4126475041685,1710.0,3.590507462008583
historical_figure,"John William Friso, Prince of Orange","John William Friso, Prince of Orange",430,0,v4_olmo-mix-1124_llama,1711.0,1700,0,,350.2088167721488,1711.0,2.6344772701607315
historical_figure,Caspar Friedrich Wolff,Caspar Friedrich Wolff,2053,0,v4_olmo-mix-1124_llama,1794.0,1700,0,,160.51080255980742,1794.0,3.3126004392612596
historical_figure,"Louis Eugene, Duke of Württemberg","Louis Eugene, Duke of Württemberg",5,0,v4_olmo-mix-1124_llama,1795.0,1700,0,,51.57608496991725,1795.0,0.7781512503836436
historical_figure,Danylo Apostol,Danylo Apostol,1500,0,v4_olmo-mix-1124_llama,1734.0,1700,0,,35.34044830980429,1734.0,3.1763806922432702
historical_figure,"John Ernest IV, Duke of Saxe-Coburg-Saalfeld","John Ernest IV, Duke of Saxe-Coburg-Saalfeld",150,0,v4_olmo-mix-1124_llama,1729.0,1700,0,,337.7992158071029,1729.0,2.1789769472931693
historical_figure,"Augustus William, Duke of Brunswick-Lüneburg","Augustus William, Duke of Brunswick-Lüneburg",7,0,v4_olmo-mix-1124_llama,1731.0,1700,0,,107.947275666216,1731.0,0.9030899869919435
historical_figure,"Melusine von der Schulenburg, Duchess of Kendal","Melusine von der Schulenburg, Duchess of Kendal",271,0,v4_olmo-mix-1124_llama,1743.0,1700,0,,263.7611017505494,1743.0,2.4345689040341987
historical_figure,Johann Hedwig,Johann Hedwig,278,0,v4_olmo-mix-1124_llama,1799.0,1700,0,,5.137262007141999,1799.0,2.4456042032735974
historical_figure,Johann Gottlieb Gleditsch,Johann Gottlieb Gleditsch,104,0,v4_olmo-mix-1124_llama,1786.0,1700,0,,137.1644974821843,1786.0,2.0211892990699383
historical_figure,"Johann Wilhelm, Elector Palatine","Johann Wilhelm, Elector Palatine",395,0,v4_olmo-mix-1124_llama,1716.0,1700,0,,11.960508044476228,1716.0,2.597695185925512
historical_figure,Johann Peter Süssmilch,Johann Peter Süssmilch,604,0,v4_olmo-mix-1124_llama,1767.0,1700,0,,61.93235597047851,1767.0,2.781755374652469
historical_figure,Christian Mayer,Christian Mayer,3189,0,v4_olmo-mix-1124_llama,1783.0,1700,0,,494.42079403635944,1783.0,3.503790683057181
historical_figure,Anne Henriette of Bavaria,Anne Henriette of Bavaria,108,0,v4_olmo-mix-1124_llama,1723.0,1700,0,,252.50372853322096,1723.0,2.037426497940624
historical_figure,Jacob Theodor Klein,Jacob Theodor Klein,252,0,v4_olmo-mix-1124_llama,1759.0,1700,0,,148.6623646923715,1759.0,2.403120521175818
historical_figure,Maximilian of Hesse-Kassel,Maximilian of Hesse-Kassel,105,0,v4_olmo-mix-1124_llama,1753.0,1700,0,,132.69505230681193,1753.0,2.0253058652647704
historical_figure,Éléonore Desmier d'Olbreuse,Éléonore Desmier d'Olbreuse,43,0,v4_olmo-mix-1124_llama,1722.0,1700,0,,153.63037005019896,1722.0,1.6434526764861874
historical_figure,Countess Palatine Elisabeth Auguste Sofie of Neuburg,Countess Palatine Elisabeth Auguste Sofie of Neuburg,52,0,v4_olmo-mix-1124_llama,1728.0,1700,0,,148.99273768891203,1728.0,1.724275869600789
historical_figure,Johann Bernhard Bach the younger,Johann Bernhard Bach the younger,0,0,v4_olmo-mix-1124_llama,1743.0,1700,0,,44.59731804680678,1743.0,0.0
historical_figure,Martin Gerbert,Martin Gerbert,831,0,v4_olmo-mix-1124_llama,1793.0,1700,0,,299.54900411005224,1793.0,2.920123326290724
historical_figure,Jacob Christian Schäffer,Jacob Christian Schäffer,1026,0,v4_olmo-mix-1124_llama,1790.0,1700,0,,174.6185061542451,1790.0,3.0115704435972783
historical_figure,"Johann Reinhard III, Count of Hanau-Lichtenberg","Johann Reinhard III, Count of Hanau-Lichtenberg",6,0,v4_olmo-mix-1124_llama,1736.0,1700,0,,125.94403504322509,1736.0,0.8450980400142568
historical_figure,"Johann Adolf II, Duke of Saxe-Weissenfels","Johann Adolf II, Duke of Saxe-Weissenfels",117,0,v4_olmo-mix-1124_llama,1746.0,1700,0,,378.50971510162844,1746.0,2.0718820073061255
historical_figure,Carl Gustav Jablonsky,Carl Gustav Jablonsky,23,0,v4_olmo-mix-1124_llama,1787.0,1700,0,,183.12296015068728,1787.0,1.380211241711606
historical_figure,Heinrich Meibom,Heinrich Meibom,1151,0,v4_olmo-mix-1124_llama,1700.0,1700,0,,284.2240910643395,1700.0,3.061452479087193
historical_figure,"Christian Albert, Prince of Hohenlohe-Langenburg","Christian Albert, Prince of Hohenlohe-Langenburg",1,0,v4_olmo-mix-1124_llama,1789.0,1700,0,,319.5467731518286,1789.0,0.3010299956639812
historical_figure,"Charles William Frederick, Margrave of Brandenburg-Ansbach","Charles William Frederick, Margrave of Brandenburg-Ansbach",31,0,v4_olmo-mix-1124_llama,1757.0,1700,0,,15.86104446661352,1757.0,1.505149978319906
historical_figure,Johann Ernst Bach,Johann Ernst Bach,258,0,v4_olmo-mix-1124_llama,1777.0,1700,0,,415.80721819006703,1777.0,2.413299764081252
historical_figure,Johann David Michaelis,Johann David Michaelis,1488,0,v4_olmo-mix-1124_llama,1791.0,1700,0,,133.22319637839723,1791.0,3.1728946977521764
historical_figure,"William, Landgrave of Hesse-Rotenburg","William, Landgrave of Hesse-Rotenburg",6,0,v4_olmo-mix-1124_llama,1725.0,1700,0,,52.348906204447985,1725.0,0.8450980400142568
historical_figure,"Frederick Christian, Count of Schaumburg-Lippe","Frederick Christian, Count of Schaumburg-Lippe",1,0,v4_olmo-mix-1124_llama,1728.0,1700,0,,64.51522084428143,1728.0,0.3010299956639812
historical_figure,"Ernest Leopold, Landgrave of Hesse-Rotenburg","Ernest Leopold, Landgrave of Hesse-Rotenburg",113,0,v4_olmo-mix-1124_llama,1749.0,1700,0,,182.8043415463792,1749.0,2.0569048513364727
historical_figure,Duke Louis of Mecklenburg-Schwerin,Duke Louis of Mecklenburg-Schwerin,64,0,v4_olmo-mix-1124_llama,1778.0,1700,0,,327.3617605975901,1778.0,1.8129133566428555
historical_figure,Johann Heinrich Merck,Johann Heinrich Merck,405,0,v4_olmo-mix-1124_llama,1791.0,1700,0,,31.537886593452413,1791.0,2.6085260335771943
historical_figure,Johann Adolf Schlegel,Johann Adolf Schlegel,313,0,v4_olmo-mix-1124_llama,1793.0,1700,0,,36.15933242420829,1793.0,2.496929648073215
historical_figure,Carl Wilhelm Scheele,Carl Wilhelm Scheele,35062,0,v4_olmo-mix-1124_llama,1786.0,1700,0,,148.32021766410844,1786.0,4.544849071703771
historical_figure,Johann Wilhelm Weinmann,Johann Wilhelm Weinmann,175,0,v4_olmo-mix-1124_llama,1741.0,1700,0,,78.16643895769312,1741.0,2.24551266781415
historical_figure,Princess Marie Victoire d'Arenberg,Princess Marie Victoire d'Arenberg,1,0,v4_olmo-mix-1124_llama,1793.0,1700,0,,98.30748562164422,1793.0,0.3010299956639812
historical_figure,Julie von Voss,Julie von Voss,18,0,v4_olmo-mix-1124_llama,1789.0,1700,0,,123.97546563908327,1789.0,1.2787536009528289
historical_figure,Duchess Sibylle of Saxe-Lauenburg,Duchess Sibylle of Saxe-Lauenburg,1,0,v4_olmo-mix-1124_llama,1733.0,1700,0,,26.370682512310395,1733.0,0.3010299956639812
historical_figure,Kurt Christoph Graf von Schwerin,Kurt Christoph Graf von Schwerin,161,0,v4_olmo-mix-1124_llama,1757.0,1700,0,,79.25916556862649,1757.0,2.2095150145426308
historical_figure,Ulrik Frederik Gyldenløve,Ulrik Frederik Gyldenløve,742,0,v4_olmo-mix-1124_llama,1704.0,1700,0,,6.992680361361636,1704.0,2.8709888137605755
historical_figure,Johann Nathanael Lieberkühn,Johann Nathanael Lieberkühn,246,0,v4_olmo-mix-1124_llama,1756.0,1700,0,,69.25745556896118,1756.0,2.392696953259666
historical_figure,"Marie Elisabeth, Abbess of Quedlinburg","Marie Elisabeth, Abbess of Quedlinburg",1,0,v4_olmo-mix-1124_llama,1755.0,1700,0,,18.857311101805408,1755.0,0.3010299956639812
historical_figure,Prince Moritz of Anhalt-Dessau,Prince Moritz of Anhalt-Dessau,144,0,v4_olmo-mix-1124_llama,1760.0,1700,0,,349.4924727824389,1760.0,2.161368002234975
historical_figure,Karolina of Legnica-Brieg,Karolina of Legnica-Brieg,17,0,v4_olmo-mix-1124_llama,1707.0,1700,0,,493.8132616223411,1707.0,1.255272505103306
historical_figure,Christian Wilhelm Franz Walch,Christian Wilhelm Franz Walch,15,0,v4_olmo-mix-1124_llama,1784.0,1700,0,,293.7772392401855,1784.0,1.2041199826559248
historical_figure,Ludwig Christoph Heinrich Hölty,Ludwig Christoph Heinrich Hölty,134,0,v4_olmo-mix-1124_llama,1776.0,1700,0,,308.4330520993881,1776.0,2.130333768495006
historical_figure,Nathaniel Gottfried Leske,Nathaniel Gottfried Leske,60,0,v4_olmo-mix-1124_llama,1786.0,1700,0,,251.49122844288286,1786.0,1.7853298350107671
historical_figure,Wilhelm Sebastian von Belling,Wilhelm Sebastian von Belling,150,0,v4_olmo-mix-1124_llama,1779.0,1700,0,,278.3980711608119,1779.0,2.1789769472931693
historical_figure,"Amelia Osborne, Marchioness of Carmarthen","Amelia Osborne, Marchioness of Carmarthen",36,0,v4_olmo-mix-1124_llama,1784.0,1700,0,,475.06757530082086,1784.0,1.568201724066995
historical_figure,Georg Bernhard Bilfinger,Georg Bernhard Bilfinger,408,0,v4_olmo-mix-1124_llama,1750.0,1700,0,,25.982279083677213,1750.0,2.611723308007342
historical_figure,Countess Emilie Juliane of Barby-Mühlingen,Countess Emilie Juliane of Barby-Mühlingen,32,0,v4_olmo-mix-1124_llama,1706.0,1700,0,,61.87966814774336,1706.0,1.5185139398778875
historical_figure,Christian Karl Reinhard of Leiningen-Dachsburg-Falkenburg-Heidesheim,Christian Karl Reinhard of Leiningen-Dachsburg-Falkenburg-Heidesheim,4,0,v4_olmo-mix-1124_llama,1766.0,1700,0,,178.20547891237493,1766.0,0.6989700043360189
historical_figure,Caspar Schamberger,Caspar Schamberger,24,0,v4_olmo-mix-1124_llama,1706.0,1700,0,,207.10841868901093,1706.0,1.3979400086720377
historical_figure,Daniel Itzig,Daniel Itzig,3010,0,v4_olmo-mix-1124_llama,1799.0,1700,0,,187.76253547187912,1799.0,3.4787107555127594
historical_figure,Johann Kasimir Kolbe von Wartenberg,Johann Kasimir Kolbe von Wartenberg,30,0,v4_olmo-mix-1124_llama,1712.0,1700,0,,62.640436703919704,1712.0,1.4913616938342726
historical_figure,Martinus Houttuyn,Martinus Houttuyn,166,0,v4_olmo-mix-1124_llama,1798.0,1700,0,,184.6653185296641,1798.0,2.2227164711475833
historical_figure,Daniel Gralath,Daniel Gralath,841,0,v4_olmo-mix-1124_llama,1767.0,1700,0,,25.585906856423208,1767.0,2.9253120914996495
historical_figure,Dorothea Friederike of Brandenburg-Ansbach,Dorothea Friederike of Brandenburg-Ansbach,8,0,v4_olmo-mix-1124_llama,1731.0,1700,0,,268.9572444592677,1731.0,0.9542425094393249
historical_figure,Hans Caspar von Bothmer,Hans Caspar von Bothmer,65,0,v4_olmo-mix-1124_llama,1732.0,1700,0,,130.08209928199176,1732.0,1.8195439355418688
historical_figure,Donat Nonnotte,Donat Nonnotte,50,0,v4_olmo-mix-1124_llama,1785.0,1700,0,,114.11702512464808,1785.0,1.7075701760979363
historical_figure,Gilles Allou,Gilles Allou,5,0,v4_olmo-mix-1124_llama,1751.0,1700,0,,488.1508409721489,1751.0,0.7781512503836436
historical_figure,Johann Siegfried Hufnagel,Johann Siegfried Hufnagel,93,0,v4_olmo-mix-1124_llama,1795.0,1700,0,,82.1320706742199,1795.0,1.9731278535996986
historical_figure,Pierre Louis Dumesnil,Pierre Louis Dumesnil,22,0,v4_olmo-mix-1124_llama,1781.0,1700,0,,360.076631657357,1781.0,1.3617278360175928
historical_figure,Marianne Loir,Marianne Loir,387,0,v4_olmo-mix-1124_llama,1769.0,1700,0,,445.6267884908,1769.0,2.5888317255942073
historical_figure,"Ferdinand Willem, Duke of Württemberg-Neuenstadt","Ferdinand Willem, Duke of Württemberg-Neuenstadt",3,0,v4_olmo-mix-1124_llama,1701.0,1700,0,,210.55625474808085,1701.0,0.6020599913279624
historical_figure,Johann Gottlob Lehmann,Johann Gottlob Lehmann,1090,0,v4_olmo-mix-1124_llama,1767.0,1700,0,,66.92170561671651,1767.0,3.037824750588342
historical_figure,Johannes Hancke,Johannes Hancke,1,0,v4_olmo-mix-1124_llama,1713.0,1700,0,,269.1232075925161,1713.0,0.3010299956639812
historical_figure,Andreas von Gundelsheimer,Andreas von Gundelsheimer,7,0,v4_olmo-mix-1124_llama,1715.0,1700,0,,44.52556290149664,1715.0,0.9030899869919435
historical_figure,"Simon August, Count of Lippe-Detmold","Simon August, Count of Lippe-Detmold",4,0,v4_olmo-mix-1124_llama,1782.0,1700,0,,59.09403525789821,1782.0,0.6989700043360189
historical_figure,Friedrich Adolph Lampe,Friedrich Adolph Lampe,44,0,v4_olmo-mix-1124_llama,1729.0,1700,0,,71.60431875349718,1729.0,1.6532125137753437
historical_figure,Joseph Clemens of Bavaria,Joseph Clemens of Bavaria,373,0,v4_olmo-mix-1124_llama,1723.0,1700,0,,301.2487688221331,1723.0,2.5728716022004803
historical_figure,Jakob Michael Reinhold Lenz,Jakob Michael Reinhold Lenz,1305,0,v4_olmo-mix-1124_llama,1792.0,1700,0,,540.1299377512505,1792.0,3.115943176939055
historical_figure,Carl Philipp Emanuel Bach,Carl Philipp Emanuel Bach,16756,0,v4_olmo-mix-1124_llama,1788.0,1700,0,,92.3761670674644,1788.0,4.22419626966024
historical_figure,Christian Wolff,Christian Wolff,60429,0,v4_olmo-mix-1124_llama,1754.0,1700,0,,115.7251523235127,1754.0,4.781252594248456
historical_figure,Johann Ernst Glück,Johann Ernst Glück,247,0,v4_olmo-mix-1124_llama,1705.0,1700,0,,184.55426265381357,1705.0,2.3944516808262164
historical_figure,Philip Johan von Strahlenberg,Philip Johan von Strahlenberg,1590,0,v4_olmo-mix-1124_llama,1747.0,1700,0,,248.93933378556721,1747.0,3.2016701796465816
historical_figure,Johann Heinrich Schulze,Johann Heinrich Schulze,2500,0,v4_olmo-mix-1124_llama,1744.0,1700,0,,33.5939304912481,1744.0,3.3981136917305026
historical_figure,Maurice de Saxe,Maurice de Saxe,8888,0,v4_olmo-mix-1124_llama,1750.0,1700,0,,122.5892674930135,1750.0,3.9488529061997135
historical_figure,John Theodore of Bavaria,John Theodore of Bavaria,30,0,v4_olmo-mix-1124_llama,1763.0,1700,0,,606.9169777907684,1763.0,1.4913616938342726
historical_figure,Caroline of Ansbach,Caroline of Ansbach,5756,0,v4_olmo-mix-1124_llama,1737.0,1700,0,,449.61001870908603,1737.0,3.760196229455134
historical_figure,Johann Nikolaus Götz,Johann Nikolaus Götz,62,0,v4_olmo-mix-1124_llama,1781.0,1700,0,,280.4682693797222,1781.0,1.7993405494535817
historical_figure,Friedrich Karl von Moser,Friedrich Karl von Moser,222,0,v4_olmo-mix-1124_llama,1798.0,1700,0,,43.39331958687035,1798.0,2.3483048630481607
historical_figure,Johann Dientzenhofer,Johann Dientzenhofer,177,0,v4_olmo-mix-1124_llama,1726.0,1700,0,,97.72336219868089,1726.0,2.250420002308894
historical_figure,Michael Adelbulner,Michael Adelbulner,28,0,v4_olmo-mix-1124_llama,1779.0,1700,0,,186.9230158495384,1779.0,1.462397997898956
historical_figure,Franz Caspar Schnitger,Franz Caspar Schnitger,43,0,v4_olmo-mix-1124_llama,1729.0,1700,0,,68.32430604987758,1729.0,1.6434526764861874
historical_figure,Wilhelm Cramer,Wilhelm Cramer,548,0,v4_olmo-mix-1124_llama,1799.0,1700,0,,84.67634329415705,1799.0,2.739572344450092
historical_figure,Nikolaus Poda von Neuhaus,Nikolaus Poda von Neuhaus,63,0,v4_olmo-mix-1124_llama,1798.0,1700,0,,170.71057718691395,1798.0,1.806179973983887
historical_figure,Joseph Franz Auersperg,Joseph Franz Auersperg,9,0,v4_olmo-mix-1124_llama,1795.0,1700,0,,394.4930131389417,1795.0,1.0
historical_figure,José Luzan,José Luzan,81,0,v4_olmo-mix-1124_llama,1785.0,1700,0,,461.67760455487837,1785.0,1.9138138523837167
historical_figure,Piero de Bonzi,Piero de Bonzi,1,0,v4_olmo-mix-1124_llama,1703.0,1700,0,,79.61530775416941,1703.0,0.3010299956639812
historical_figure,Guillaume Hergosse,Guillaume Hergosse,3,0,v4_olmo-mix-1124_llama,1711.0,1700,0,,180.24734248435448,1711.0,0.6020599913279624
historical_figure,Christian Müller,Christian Müller,5647,0,v4_olmo-mix-1124_llama,1763.0,1700,0,,208.67791838238782,1763.0,3.7518946880437474
historical_figure,Davide Antonio Fossati,Davide Antonio Fossati,5,0,v4_olmo-mix-1124_llama,1795.0,1700,0,,474.5565922042149,1795.0,0.7781512503836436
historical_figure,Théobald Michau,Théobald Michau,9,0,v4_olmo-mix-1124_llama,1765.0,1700,0,,241.91022456827955,1765.0,1.0
